UserID,ImoNumber,Dimension,Eta,Destination,UTCTime
235093244,0,"{'A': 22, 'B': 10, 'C': 3, 'D': 3}","{'Day': 19, 'Hour': 16, 'Minute': 0, 'Month': 6}",SCAVAIG,2023-10-02 01:08:34.533560+00:00
,,,,,
50000954,0,"{'A': 12, 'B': 7, 'C': 2, 'D': 2}","{'Day': 31, 'Hour': 5, 'Minute': 0, 'Month': 5}",FISHING GROUNDS  ,2023-10-02 01:08:37.317654+00:00
,,,,,
235095311,9126948,"{'A': 16, 'B': 9, 'C': 9, 'D': 2}","{'Day': 2, 'Hour': 8, 'Minute': 0, 'Month': 10}",FRES WATER WEST     ,2023-10-02 01:08:39.827610+00:00
,,,,,
311082000,9195157,"{'A': 40, 'B': 255, 'C': 16, 'D': 16}","{'Day': 3, 'Hour': 1, 'Minute': 0, 'Month': 10}",IE DLG->GB SOU,2023-10-02 01:08:42.354089+00:00
,,,,,
235063728,9440746,"{'A': 16, 'B': 18, 'C': 8, 'D': 6}","{'Day': 21, 'Hour': 12, 'Minute': 0, 'Month': 2}",MILFORD HAVEN       ,2023-10-02 01:08:43.410628+00:00
,,,,,
232005533,9404235,"{'A': 76, 'B': 14, 'C': 10, 'D': 5}","{'Day': 27, 'Hour': 12, 'Minute': 0, 'Month': 9}",IEPAW,2023-10-02 01:08:49.657065+00:00
,,,,,
232005890,0,"{'A': 11, 'B': 12, 'C': 3, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",FISHING             ,2023-10-02 01:08:55.049288+00:00
,,,,,
305069000,9472036,"{'A': 78, 'B': 12, 'C': 8, 'D': 7}","{'Day': 2, 'Hour': 18, 'Minute': 40, 'Month': 10}",GB SSS              ,2023-10-02 01:09:03.135061+00:00
,,,,,
538090308,9259317,"{'A': 100, 'B': 0, 'C': 15, 'D': 15}","{'Day': 27, 'Hour': 7, 'Minute': 0, 'Month': 9}",GBPEM               ,2023-10-02 01:09:04.960039+00:00
,,,,,
235084022,9334222,"{'A': 68, 'B': 15, 'C': 7, 'D': 6}","{'Day': 25, 'Hour': 8, 'Minute': 0, 'Month': 9}",MILFORD BUNKERS,2023-10-02 01:09:16.991655+00:00
,,,,,
250006644,9757151,"{'A': 76, 'B': 11, 'C': 8, 'D': 7}","{'Day': 2, 'Hour': 5, 'Minute': 30, 'Month': 10}",IEWAT               ,2023-10-02 01:09:26.003194+00:00
,,,,,
244750645,9772527,"{'A': 75, 'B': 12, 'C': 8, 'D': 7}","{'Day': 30, 'Hour': 18, 'Minute': 30, 'Month': 9}",RINGASKIDDY,2023-10-02 01:09:31.804584+00:00
,,,,,
232002842,0,"{'A': 25, 'B': 8, 'C': 4, 'D': 4}","{'Day': 4, 'Hour': 12, 'Minute': 30, 'Month': 8}",CH16                ,2023-10-02 01:09:46.401377+00:00
,,,,,
232343000,8608339,"{'A': 20, 'B': 70, 'C': 8, 'D': 7}","{'Day': 1, 'Hour': 20, 'Minute': 15, 'Month': 10}", GBOBA-GBCNU,2023-10-02 01:09:48.139649+00:00
,,,,,
244333000,9829007,"{'A': 127, 'B': 23, 'C': 5, 'D': 18}","{'Day': 2, 'Hour': 3, 'Minute': 30, 'Month': 10}",IE DUB              ,2023-10-02 01:09:56.183196+00:00
,,,,,
246130000,9283459,"{'A': 101, 'B': 15, 'C': 0, 'D': 15}","{'Day': 25, 'Hour': 18, 'Minute': 0, 'Month': 9}",GBMLF               ,2023-10-02 01:10:12.314686+00:00
,,,,,
235052541,9365178,"{'A': 10, 'B': 60, 'C': 11, 'D': 9}","{'Day': 2, 'Hour': 20, 'Minute': 0, 'Month': 10}",GBRAY GBWMB         ,2023-10-02 01:10:16.608889+00:00
,,,,,
250098000,9112741,"{'A': 11, 'B': 19, 'C': 3, 'D': 9}","{'Day': 31, 'Hour': 23, 'Minute': 59, 'Month': 12}",CORK                ,2023-10-02 01:10:22.790104+00:00
,,,,,
250196000,0,"{'A': 16, 'B': 8, 'C': 3, 'D': 4}","{'Day': 17, 'Hour': 23, 'Minute': 24, 'Month': 7}",SCHULL              ,2023-10-02 01:10:24.222519+00:00
,,,,,
249581000,9487380,"{'A': 83, 'B': 17, 'C': 13, 'D': 3}","{'Day': 27, 'Hour': 6, 'Minute': 0, 'Month': 9}",FOR ORDER           ,2023-10-02 01:10:29.476278+00:00
,,,,,
250487000,9244439,"{'A': 30, 'B': 35, 'C': 10, 'D': 5}","{'Day': 8, 'Hour': 9, 'Minute': 0, 'Month': 9}",RESEARCH            ,2023-10-02 01:10:31.588342+00:00
,,,,,
235066353,9440904,"{'A': 17, 'B': 22, 'C': 8, 'D': 6}","{'Day': 5, 'Hour': 0, 'Minute': 0, 'Month': 8}",MILFORD HAVEN       ,2023-10-02 01:10:43.890240+00:00
,,,,,
352895000,8516574,"{'A': 22, 'B': 11, 'C': 3, 'D': 5}","{'Day': 12, 'Hour': 11, 'Minute': 30, 'Month': 9}",FISH FARMS CH16     ,2023-10-02 01:11:06.309461+00:00
,,,,,
259170000,9921726,"{'A': 25, 'B': 62, 'C': 10, 'D': 8}","{'Day': 21, 'Hour': 12, 'Minute': 34, 'Month': 3}",FISHFARMS           ,2023-10-02 01:11:12.970928+00:00
,,,,,
232023027,0,"{'A': 7, 'B': 8, 'C': 3, 'D': 3}","{'Day': 18, 'Hour': 9, 'Minute': 0, 'Month': 9}",NEWLYN ,2023-10-02 01:11:14.403473+00:00
,,,,,
236669000,9020417,"{'A': 77, 'B': 13, 'C': 9, 'D': 6}","{'Day': 1, 'Hour': 22, 'Minute': 30, 'Month': 10}",GB KYL,2023-10-02 01:11:15.883918+00:00
,,,,,
636019586,9389849,"{'A': 190, 'B': 38, 'C': 11, 'D': 21}","{'Day': 28, 'Hour': 8, 'Minute': 0, 'Month': 9}",GBFAL               ,2023-10-02 01:11:25.366743+00:00
,,,,,
314455000,9229130,"{'A': 75, 'B': 14, 'C': 10, 'D': 4}","{'Day': 3, 'Hour': 20, 'Minute': 0, 'Month': 8}",GBBEL               ,2023-10-02 01:11:38.924615+00:00
,,,,,
235089447,700203,"{'A': 9, 'B': 6, 'C': 1, 'D': 4}","{'Day': 4, 'Hour': 8, 'Minute': 0, 'Month': 9}",OLD.COURT       ,2023-10-02 01:11:44.870605+00:00
,,,,,
356182000,9228150,"{'A': 170, 'B': 19, 'C': 16, 'D': 16}","{'Day': 26, 'Hour': 20, 'Minute': 0, 'Month': 9}",CORK,2023-10-02 01:11:47.562457+00:00
,,,,,
308919000,8912302,"{'A': 206, 'B': 44, 'C': 27, 'D': 11}","{'Day': 30, 'Hour': 23, 'Minute': 0, 'Month': 9}",GBGSA,2023-10-02 01:11:50.045666+00:00
,,,,,
636009548,7422881,"{'A': 166, 'B': 39, 'C': 8, 'D': 19}","{'Day': 3, 'Hour': 9, 'Minute': 30, 'Month': 10}",LIVERPOOL UK        ,2023-10-02 01:11:51.808432+00:00
,,,,,
310674000,9584724,"{'A': 31, 'B': 299, 'C': 22, 'D': 22}","{'Day': 2, 'Hour': 6, 'Minute': 30, 'Month': 10}",COBH,2023-10-02 01:11:54.630086+00:00
,,,,,
235108458,9714824,"{'A': 15, 'B': 12, 'C': 5, 'D': 5}","{'Day': 15, 'Hour': 7, 'Minute': 0, 'Month': 9}",CROSSHAVEN          ,2023-10-02 01:12:00.464310+00:00
,,,,,
232002927,8807947,"{'A': 21, 'B': 10, 'C': 3, 'D': 8}","{'Day': 10, 'Hour': 9, 'Minute': 0, 'Month': 8}",KYLE OF LOCHALSH    ,2023-10-02 01:12:04.232891+00:00
,,,,,
244820165,9638783,"{'A': 104, 'B': 15, 'C': 7, 'D': 8}","{'Day': 1, 'Hour': 23, 'Minute': 0, 'Month': 10}",DUBLIN,2023-10-02 01:12:20.589032+00:00
,,,,,
212637000,9803675,"{'A': 135, 'B': 18, 'C': 12, 'D': 12}","{'Day': 2, 'Hour': 1, 'Minute': 15, 'Month': 10}",IEDUB               ,2023-10-02 01:12:22.383589+00:00
,,,,,
258809000,9238404,"{'A': 75, 'B': 15, 'C': 5, 'D': 9}","{'Day': 2, 'Hour': 22, 'Minute': 0, 'Month': 10}",BELFAST,2023-10-02 01:12:29.791670+00:00
,,,,,
538010631,8771540,"{'A': 45, 'B': 45, 'C': 30, 'D': 30}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",,2023-10-02 01:12:32.150420+00:00
,,,,,
235095311,9126948,"{'A': 16, 'B': 9, 'C': 9, 'D': 2}","{'Day': 2, 'Hour': 8, 'Minute': 0, 'Month': 10}",PEMBROKE DOCK       ,2023-10-02 01:12:33.350814+00:00
,,,,,
250005367,0,"{'A': 13, 'B': 10, 'C': 4, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",,2023-10-02 01:12:33.616543+00:00
,,,,,
235063854,9412397,"{'A': 12, 'B': 22, 'C': 11, 'D': 7}","{'Day': 28, 'Hour': 9, 'Minute': 0, 'Month': 9}",GBMLF               ,2023-10-02 01:12:33.956520+00:00
,,,,,
250004156,0,"{'A': 14, 'B': 9, 'C': 3, 'D': 3}","{'Day': 1, 'Hour': 10, 'Minute': 0, 'Month': 9}",FISHING             ,2023-10-02 01:12:34.671389+00:00
,,,,,
319430000,9623960,"{'A': 12, 'B': 32, 'C': 7, 'D': 9}","{'Day': 13, 'Hour': 18, 'Minute': 0, 'Month': 9}",FALMOUTH,2023-10-02 01:12:35.767319+00:00
,,,,,
232033586,0,"{'A': 10, 'B': 9, 'C': 4, 'D': 4}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",BE IN 4--6 AFTERNOON,2023-10-02 01:12:37.195452+00:00
,,,,,
235005270,9251107,"{'A': 30, 'B': 44, 'C': 4, 'D': 4}","{'Day': 11, 'Hour': 10, 'Minute': 0, 'Month': 10}",FALMOUTH            ,2023-10-02 01:12:43.387833+00:00
,,,,,
232008636,9809693,"{'A': 7, 'B': 26, 'C': 11, 'D': 3}","{'Day': 1, 'Hour': 12, 'Minute': 0, 'Month': 10}",KISHORN             ,2023-10-02 01:12:43.741330+00:00
,,,,,
232004057,0,"{'A': 10, 'B': 6, 'C': 3, 'D': 2}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",NEWLYN,2023-10-02 01:12:45.545310+00:00
,,,,,
538006344,9708150,"{'A': 212, 'B': 44, 'C': 16, 'D': 27}","{'Day': 30, 'Hour': 16, 'Minute': 0, 'Month': 9}",IEORK               ,2023-10-02 01:12:45.744701+00:00
,,,,,
248189000,9789245,"{'A': 20, 'B': 214, 'C': 30, 'D': 5}","{'Day': 3, 'Hour': 7, 'Minute': 0, 'Month': 10}",ZEEBRUGGE BERTH#129 ,2023-10-02 01:12:48.083680+00:00
,,,,,
250005313,0,"{'A': 5, 'B': 35, 'C': 5, 'D': 5}","{'Day': 23, 'Hour': 18, 'Minute': 0, 'Month': 2}",GALWAY              ,2023-10-02 01:13:00.816123+00:00
,,,,,
250004253,9547855,"{'A': 15, 'B': 15, 'C': 5, 'D': 5}","{'Day': 13, 'Hour': 10, 'Minute': 30, 'Month': 12}",CORK                ,2023-10-02 01:13:02.593948+00:00
,,,,,
250000054,0,"{'A': 12, 'B': 12, 'C': 3, 'D': 4}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",H0WTH,2023-10-02 01:13:07.334813+00:00
,,,,,
250006183,0,"{'A': 10, 'B': 7, 'C': 1, 'D': 5}","{'Day': 21, 'Hour': 8, 'Minute': 30, 'Month': 12}",BALTIMORE           ,2023-10-02 01:13:10.704518+00:00
,,,,,
235101749,9494993,"{'A': 12, 'B': 9, 'C': 2, 'D': 7}","{'Day': 7, 'Hour': 2, 'Minute': 0, 'Month': 5}",ULLAPOOL            ,2023-10-02 01:13:13.571481+00:00
,,,,,
275528000,9167332,"{'A': 77, 'B': 13, 'C': 8, 'D': 6}","{'Day': 30, 'Hour': 5, 'Minute': 40, 'Month': 9}",IEGWY,2023-10-02 01:13:14.818118+00:00
,,,,,
234417000,0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}","GILLNETS VHF8,16",2023-10-02 01:13:17.483596+00:00
,,,,,
372867000,8109266,"{'A': 21, 'B': 35, 'C': 1, 'D': 11}","{'Day': 29, 'Hour': 12, 'Minute': 0, 'Month': 8}",IEGWY               ,2023-10-02 01:13:21.363011+00:00
,,,,,
232005630,0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",NEWLYN/CWLL/UK      ,2023-10-02 01:13:24.206378+00:00
,,,,,
538009233,9732931,"{'A': 152, 'B': 31, 'C': 8, 'D': 24}","{'Day': 27, 'Hour': 4, 'Minute': 0, 'Month': 9}",GBMLF               ,2023-10-02 01:13:26.607420+00:00
,,,,,
232042090,0,"{'A': 13, 'B': 8, 'C': 2, 'D': 6}","{'Day': 0, 'Hour': 0, 'Minute': 0, 'Month': 0}",CH16 FOR INFO,2023-10-02 01:13:29.189690+00:00
,,,,,
235025112,9319741,"{'A': 11, 'B': 61, 'C': 7, 'D': 8}","{'Day': 2, 'Hour': 21, 'Minute': 0, 'Month': 10}",GBRAY GBWMB,2023-10-02 01:13:41.704371+00:00
,,,,,
209211000,9196199,"{'A': 74, 'B': 15, 'C': 6, 'D': 7}","{'Day': 2, 'Hour': 22, 'Minute': 0, 'Month': 10}",GBGLW,2023-10-02 01:13:42.416333+00:00
,,,,,
235070957,956456600,"{'A': 12, 'B': 7, 'C': 4, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",FISHING 8/16 VHF,2023-10-02 01:13:48.110661+00:00
,,,,,
235097013,0,"{'A': 8, 'B': 10, 'C': 3, 'D': 3}","{'Day': 25, 'Hour': 21, 'Minute': 0, 'Month': 9}",NEWLYN              ,2023-10-02 01:13:52.780626+00:00
,,,,,
224655000,8012267,"{'A': 82, 'B': 25, 'C': 9, 'D': 8}","{'Day': 30, 'Hour': 22, 'Minute': 59, 'Month': 9}",IEORK   ,2023-10-02 01:13:55.376791+00:00
,,,,,
235105485,0,"{'A': 7, 'B': 16, 'C': 4, 'D': 4}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",KISHORN             ,2023-10-02 01:13:56.783484+00:00
,,,,,
255802790,9514755,"{'A': 142, 'B': 10, 'C': 11, 'D': 11}","{'Day': 3, 'Hour': 22, 'Minute': 0, 'Month': 10}",NLRTM,2023-10-02 01:13:57.707609+00:00
,,,,,
232003889,9001693,"{'A': 12, 'B': 18, 'C': 4, 'D': 6}","{'Day': 4, 'Hour': 16, 'Minute': 0, 'Month': 6}",PENZANCE,2023-10-02 01:14:08.222130+00:00
,,,,,
259228000,9221308,"{'A': 7, 'B': 60, 'C': 8, 'D': 5}","{'Day': 27, 'Hour': 7, 'Minute': 0, 'Month': 9}",FISHFARMS / GBKYL   ,2023-10-02 01:14:33.473994+00:00
,,,,,
250005849,9851945,"{'A': 100, 'B': 20, 'C': 7, 'D': 8}","{'Day': 1, 'Hour': 22, 'Minute': 0, 'Month': 10}",GBLDY               ,2023-10-02 01:14:34.458123+00:00
,,,,,
235021774,0,"{'A': 15, 'B': 5, 'C': 3, 'D': 2}","{'Day': 0, 'Hour': 0, 'Minute': 0, 'Month': 0}",,2023-10-02 01:14:35.051358+00:00
,,,,,
50000954,0,"{'A': 12, 'B': 7, 'C': 2, 'D': 2}","{'Day': 31, 'Hour': 5, 'Minute': 0, 'Month': 5}",FISHING GROUNDS  ,2023-10-02 01:14:37.966962+00:00
,,,,,
235007880,9287833,"{'A': 60, 'B': 15, 'C': 8, 'D': 6}","{'Day': 30, 'Hour': 16, 'Minute': 0, 'Month': 8}",FALMOUTH,2023-10-02 01:14:38.149668+00:00
,,,,,
232025613,9803974,"{'A': 11, 'B': 13, 'C': 5, 'D': 7}","{'Day': 1, 'Hour': 18, 'Minute': 30, 'Month': 10}",GBKIS               ,2023-10-02 01:14:40.374480+00:00
,,,,,
235093244,0,"{'A': 22, 'B': 10, 'C': 3, 'D': 3}","{'Day': 19, 'Hour': 16, 'Minute': 0, 'Month': 6}",SCAVAIG,2023-10-02 01:14:43.800546+00:00
,,,,,
232005533,9404235,"{'A': 76, 'B': 14, 'C': 10, 'D': 5}","{'Day': 27, 'Hour': 12, 'Minute': 0, 'Month': 9}",IEPAW,2023-10-02 01:14:48.456406+00:00
,,,,,
232005890,0,"{'A': 11, 'B': 12, 'C': 3, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",FISHING             ,2023-10-02 01:14:55.276599+00:00
,,,,,
319037000,8955536,"{'A': 30, 'B': 8, 'C': 4, 'D': 4}","{'Day': 23, 'Hour': 11, 'Minute': 0, 'Month': 9}",FALMOUTH            ,2023-10-02 01:14:59.152283+00:00
,,,,,
305069000,9472036,"{'A': 78, 'B': 12, 'C': 8, 'D': 7}","{'Day': 2, 'Hour': 18, 'Minute': 40, 'Month': 10}",GB SSS              ,2023-10-02 01:15:04.279710+00:00
,,,,,
244750645,9772527,"{'A': 75, 'B': 12, 'C': 8, 'D': 7}","{'Day': 30, 'Hour': 18, 'Minute': 30, 'Month': 9}",RINGASKIDDY,2023-10-02 01:15:32.756142+00:00
,,,,,
232343000,8608339,"{'A': 20, 'B': 70, 'C': 8, 'D': 7}","{'Day': 1, 'Hour': 20, 'Minute': 15, 'Month': 10}", GBOBA-GBCNU,2023-10-02 01:15:36.537422+00:00
,,,,,
244333000,9829007,"{'A': 127, 'B': 23, 'C': 5, 'D': 18}","{'Day': 2, 'Hour': 3, 'Minute': 30, 'Month': 10}",IE DUB              ,2023-10-02 01:15:53.834766+00:00
,,,,,
235108809,9674610,"{'A': 12, 'B': 14, 'C': 8, 'D': 4}","{'Day': 20, 'Hour': 21, 'Minute': 30, 'Month': 6}",DUBLIN              ,2023-10-02 01:16:01.422054+00:00
,,,,,
232003389,8008462,"{'A': 5, 'B': 35, 'C': 3, 'D': 7}","{'Day': 30, 'Hour': 14, 'Minute': 40, 'Month': 9}",IOS/PZ,2023-10-02 01:16:11.805377+00:00
,,,,,
234903000,0,"{'A': 9, 'B': 8, 'C': 5, 'D': 1}","{'Day': 29, 'Hour': 15, 'Minute': 0, 'Month': 11}",KILKEEL GB,2023-10-02 01:16:12.700867+00:00
,,,,,
235008930,933113900,"{'A': 12, 'B': 14, 'C': 6, 'D': 5}","{'Day': 18, 'Hour': 8, 'Minute': 0, 'Month': 9}",KISHORN             ,2023-10-02 01:16:19.679425+00:00
,,,,,
250098000,9112741,"{'A': 11, 'B': 19, 'C': 3, 'D': 9}","{'Day': 31, 'Hour': 23, 'Minute': 59, 'Month': 12}",CORK                ,2023-10-02 01:16:23.782150+00:00
,,,,,
250196000,0,"{'A': 16, 'B': 8, 'C': 3, 'D': 4}","{'Day': 17, 'Hour': 23, 'Minute': 24, 'Month': 7}",SCHULL              ,2023-10-02 01:16:25.949968+00:00
,,,,,
246602000,9385893,"{'A': 115, 'B': 13, 'C': 8, 'D': 7}","{'Day': 2, 'Hour': 9, 'Minute': 0, 'Month': 10}",WARRENPOINT,2023-10-02 01:16:30.564340+00:00
,,,,,
250487000,9244439,"{'A': 30, 'B': 35, 'C': 10, 'D': 5}","{'Day': 8, 'Hour': 9, 'Minute': 0, 'Month': 9}",RESEARCH            ,2023-10-02 01:16:32.240732+00:00
,,,,,
232002653,880760000,"{'A': 24, 'B': 24, 'C': 3, 'D': 8}","{'Day': 29, 'Hour': 13, 'Minute': 0, 'Month': 9}",KYLE OF LOCHALSH    ,2023-10-02 01:16:44.688468+00:00
,,,,,
236669000,9020417,"{'A': 77, 'B': 13, 'C': 9, 'D': 6}","{'Day': 1, 'Hour': 22, 'Minute': 30, 'Month': 10}",GB KYL,2023-10-02 01:17:14.424071+00:00
,,,,,
232023027,0,"{'A': 7, 'B': 8, 'C': 3, 'D': 3}","{'Day': 18, 'Hour': 9, 'Minute': 0, 'Month': 9}",NEWLYN ,2023-10-02 01:17:14.761222+00:00
,,,,,
259170000,9921726,"{'A': 25, 'B': 62, 'C': 10, 'D': 8}","{'Day': 21, 'Hour': 12, 'Minute': 34, 'Month': 3}",FISHFARMS           ,2023-10-02 01:17:19.652121+00:00
,,,,,
352895000,8516574,"{'A': 22, 'B': 11, 'C': 3, 'D': 5}","{'Day': 12, 'Hour': 11, 'Minute': 30, 'Month': 9}",FISH FARMS CH16     ,2023-10-02 01:17:21.590599+00:00
,,,,,
257715000,9364100,"{'A': 24, 'B': 33, 'C': 5, 'D': 7}","{'Day': 1, 'Hour': 22, 'Minute': 0, 'Month': 10}",MALLAIG             ,2023-10-02 01:17:21.595617+00:00
,,,,,
636019586,9389849,"{'A': 190, 'B': 38, 'C': 11, 'D': 21}","{'Day': 28, 'Hour': 8, 'Minute': 0, 'Month': 9}",GBFAL               ,2023-10-02 01:17:26.523186+00:00
,,,,,
236522000,9460241,"{'A': 120, 'B': 29, 'C': 14, 'D': 10}","{'Day': 2, 'Hour': 5, 'Minute': 0, 'Month': 10}",FR PJE              ,2023-10-02 01:17:26.682118+00:00
,,,,,
219274000,9854789,"{'A': 145, 'B': 38, 'C': 24, 'D': 8}","{'Day': 29, 'Hour': 8, 'Minute': 0, 'Month': 9}",PEMBROKE            ,2023-10-02 01:17:26.978739+00:00
,,,,,
209719000,9355446,"{'A': 132, 'B': 8, 'C': 11, 'D': 11}","{'Day': 2, 'Hour': 20, 'Minute': 0, 'Month': 10}",BELFAST,2023-10-02 01:17:34.683563+00:00
,,,,,
314455000,9229130,"{'A': 75, 'B': 14, 'C': 10, 'D': 4}","{'Day': 3, 'Hour': 20, 'Minute': 0, 'Month': 8}",GBBEL               ,2023-10-02 01:17:40.103627+00:00
,,,,,
235089447,700203,"{'A': 9, 'B': 6, 'C': 1, 'D': 4}","{'Day': 4, 'Hour': 8, 'Minute': 0, 'Month': 9}",OLD.COURT       ,2023-10-02 01:17:44.930239+00:00
,,,,,
356182000,9228150,"{'A': 170, 'B': 19, 'C': 16, 'D': 16}","{'Day': 26, 'Hour': 20, 'Minute': 0, 'Month': 9}",CORK,2023-10-02 01:17:46.516796+00:00
,,,,,
308919000,8912302,"{'A': 206, 'B': 44, 'C': 27, 'D': 11}","{'Day': 30, 'Hour': 23, 'Minute': 0, 'Month': 9}",GBGSA,2023-10-02 01:17:50.433301+00:00
,,,,,
636009548,7422881,"{'A': 166, 'B': 39, 'C': 8, 'D': 19}","{'Day': 3, 'Hour': 9, 'Minute': 30, 'Month': 10}",LIVERPOOL UK        ,2023-10-02 01:17:52.553274+00:00
,,,,,
235068455,0,"{'A': 10, 'B': 9, 'C': 3, 'D': 3}","{'Day': 1, 'Hour': 1, 'Minute': 1, 'Month': 1}",                   ,2023-10-02 01:17:52.750749+00:00
,,,,,
235108458,9714824,"{'A': 15, 'B': 12, 'C': 5, 'D': 5}","{'Day': 15, 'Hour': 7, 'Minute': 0, 'Month': 9}",CROSSHAVEN          ,2023-10-02 01:18:00.095944+00:00
,,,,,
234863000,0,"{'A': 14, 'B': 4, 'C': 3, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",FISHING GROUNDS,2023-10-02 01:18:10.840401+00:00
,,,,,
212637000,9803675,"{'A': 135, 'B': 18, 'C': 12, 'D': 12}","{'Day': 2, 'Hour': 1, 'Minute': 15, 'Month': 10}",IEDUB               ,2023-10-02 01:18:18.459935+00:00
,,,,,
258809000,9238404,"{'A': 75, 'B': 15, 'C': 5, 'D': 9}","{'Day': 2, 'Hour': 22, 'Minute': 0, 'Month': 10}",BELFAST,2023-10-02 01:18:20.607011+00:00
,,,,,
232008636,9809693,"{'A': 7, 'B': 26, 'C': 11, 'D': 3}","{'Day': 1, 'Hour': 12, 'Minute': 0, 'Month': 10}",KISHORN             ,2023-10-02 01:18:32.710210+00:00
,,,,,
250004156,0,"{'A': 14, 'B': 9, 'C': 3, 'D': 3}","{'Day': 1, 'Hour': 10, 'Minute': 0, 'Month': 9}",FISHING             ,2023-10-02 01:18:34.951924+00:00
,,,,,
304913000,9114713,"{'A': 83, 'B': 9, 'C': 9, 'D': 5}","{'Day': 2, 'Hour': 17, 'Minute': 0, 'Month': 10}",DROGHEDA            ,2023-10-02 01:18:35.415827+00:00
,,,,,
250005367,0,"{'A': 13, 'B': 10, 'C': 4, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",,2023-10-02 01:18:35.418299+00:00
,,,,,
319430000,9623960,"{'A': 12, 'B': 32, 'C': 7, 'D': 9}","{'Day': 13, 'Hour': 18, 'Minute': 0, 'Month': 9}",FALMOUTH,2023-10-02 01:18:38.156131+00:00
,,,,,
232033586,0,"{'A': 10, 'B': 9, 'C': 4, 'D': 4}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",BE IN 4--6 AFTERNOON,2023-10-02 01:18:45.019623+00:00
,,,,,
538006344,9708150,"{'A': 212, 'B': 44, 'C': 16, 'D': 27}","{'Day': 30, 'Hour': 16, 'Minute': 0, 'Month': 9}",IEORK               ,2023-10-02 01:18:45.620065+00:00
,,,,,
232004057,0,"{'A': 10, 'B': 6, 'C': 3, 'D': 2}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",NEWLYN,2023-10-02 01:18:47.736867+00:00
,,,,,
248189000,9789245,"{'A': 20, 'B': 214, 'C': 30, 'D': 5}","{'Day': 3, 'Hour': 7, 'Minute': 0, 'Month': 10}",ZEEBRUGGE BERTH#129 ,2023-10-02 01:18:48.019373+00:00
,,,,,
232007788,0,"{'A': 9, 'B': 6, 'C': 4, 'D': 3}","{'Day': 30, 'Hour': 3, 'Minute': 0, 'Month': 4}",NEWYN,2023-10-02 01:18:52.307973+00:00
,,,,,
235116077,0,"{'A': 12, 'B': 7, 'C': 2, 'D': 2}","{'Day': 13, 'Hour': 11, 'Minute': 0, 'Month': 6}",MILFORD HAVEN       ,2023-10-02 01:18:59.377292+00:00
,,,,,
250005313,0,"{'A': 5, 'B': 35, 'C': 5, 'D': 5}","{'Day': 23, 'Hour': 18, 'Minute': 0, 'Month': 2}",GALWAY              ,2023-10-02 01:19:01.584585+00:00
,,,,,
250004253,9547855,"{'A': 15, 'B': 15, 'C': 5, 'D': 5}","{'Day': 13, 'Hour': 10, 'Minute': 30, 'Month': 12}",CORK                ,2023-10-02 01:19:02.327960+00:00
,,,,,
235101749,9494993,"{'A': 12, 'B': 9, 'C': 2, 'D': 7}","{'Day': 7, 'Hour': 2, 'Minute': 0, 'Month': 5}",ULLAPOOL            ,2023-10-02 01:19:09.654684+00:00
,,,,,
209211000,9196199,"{'A': 74, 'B': 15, 'C': 6, 'D': 7}","{'Day': 2, 'Hour': 22, 'Minute': 0, 'Month': 10}",GBGLW,2023-10-02 01:19:12.173565+00:00
,,,,,
250006183,0,"{'A': 10, 'B': 7, 'C': 1, 'D': 5}","{'Day': 21, 'Hour': 8, 'Minute': 30, 'Month': 12}",BALTIMORE           ,2023-10-02 01:19:13.428291+00:00
,,,,,
250000213,9327712,"{'A': 33, 'B': 7, 'C': 3, 'D': 6}","{'Day': 13, 'Hour': 7, 'Minute': 0, 'Month': 9}",BELFAST             ,2023-10-02 01:19:14.495862+00:00
,,,,,
275528000,9167332,"{'A': 77, 'B': 13, 'C': 8, 'D': 6}","{'Day': 30, 'Hour': 5, 'Minute': 40, 'Month': 9}",IEGWY,2023-10-02 01:19:14.745825+00:00
,,,,,
250000054,0,"{'A': 12, 'B': 12, 'C': 3, 'D': 4}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",H0WTH,2023-10-02 01:19:17.412798+00:00
,,,,,
