992501118,KOWLOON BRIDGE,,22,TRUE,FALSE,FALSE,-9.22997,51.45937667,2,2,2,2,2023-10-12 05:45:36.640529+00:00
992501031,WICKLOW LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-5.998133333,52.96545,3,3,3,3,2023-10-12 05:45:36.887190+00:00
992501019,MUGLINS LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-6.076316667,53.2754,3,3,3,3,2023-10-12 05:45:39.953025+00:00
992501131,ARDNAKINNA LIGHTHOUS,E,6,TRUE,FALSE,FALSE,-9.9182,51.6184,3,3,3,3,2023-10-12 05:45:44.215717+00:00
992501102,DAUNT,,24,TRUE,FALSE,FALSE,-8.291055,51.72596833,2,2,2,2,2023-10-12 05:46:05.767298+00:00
992351135,BAR PLADDY,,22,FALSE,FALSE,FALSE,-5.507733333,54.32187333,2,2,2,2,2023-10-12 05:46:08.166592+00:00
992501172,EERAGH LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-9.8567,53.14848333,3,3,3,3,2023-10-12 05:46:10.875952+00:00
992351231,MID CHANNEL ROCK,,23,TRUE,FALSE,FALSE,-5.168993333,51.66983167,2,2,2,2,2023-10-12 05:46:12.841211+00:00
992351109,MEW ISLAND LIGHTHOUS,E,5,TRUE,FALSE,FALSE,-5.513733333,54.69871667,3,3,3,3,2023-10-12 05:46:13.752459+00:00
992501190,BROADHAVEN LIGHTHOUS,E,6,TRUE,FALSE,FALSE,-9.888833333,54.26775,3,3,3,3,2023-10-12 05:46:22.819778+00:00
992501034,NORTH ARKLOW,,20,TRUE,FALSE,FALSE,-5.920396667,52.89771,2,2,2,2,2023-10-12 05:46:26.628650+00:00
992501127,MIZEN HEAD LIGHTHOUS,E,5,TRUE,FALSE,FALSE,-9.819516667,51.45013333,3,3,3,3,2023-10-12 05:46:30.382993+00:00
992351005,ST JOHNS PT LIGHTHOU,SE,6,TRUE,FALSE,FALSE,-5.659316667,54.22631667,3,3,3,3,2023-10-12 05:46:33.507426+00:00
992501107,OLD HEAD KINSALE LIG,HTHOUSE,5,TRUE,FALSE,FALSE,-8.533533333,51.60466667,3,3,3,3,2023-10-12 05:46:34.515523+00:00
992501119,LOO,,25,FALSE,FALSE,FALSE,-9.390841667,51.47387,2,2,2,2,2023-10-12 05:46:36.613106+00:00
992501022,MOULDITCH,,24,TRUE,FALSE,FALSE,-6.01984,53.14077667,2,2,2,2,2023-10-12 05:46:40.128313+00:00
992356011,RIGG BANK VIRTUAL   ,,24,TRUE,FALSE,TRUE,-5.451666667,54.64383333,0,0,0,0,2023-10-12 05:46:53.846283+00:00
992501124,CROOKHAVEN LIGHTHOUS,E,6,TRUE,FALSE,FALSE,-9.70455,51.47655,3,3,3,3,2023-10-12 05:46:56.872982+00:00
992501104,BULMAN,,22,TRUE,FALSE,FALSE,-8.494753333,51.66968333,2,2,2,2,2023-10-12 05:47:05.766923+00:00
992501123,FASTNET LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-9.602966667,51.3893,3,3,3,3,2023-10-12 05:47:06.596483+00:00
992501098,POWER,,22,FALSE,FALSE,FALSE,-8.111236667,51.76013333,2,2,2,2,2023-10-12 05:47:07.576093+00:00
992501024,EAST CODLING,,24,FALSE,FALSE,FALSE,-5.767596667,53.14340667,2,2,2,2,2023-10-12 05:47:09.986103+00:00
992501032,HORSESHOE,,24,TRUE,FALSE,FALSE,-5.973223333,52.947645,2,2,2,2,2023-10-12 05:47:11.474060+00:00
992501010,BAILY LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-6.052416667,53.36155,3,3,3,3,2023-10-12 05:47:33.655237+00:00
992501302,ARKLOW TURBINE 7,,3,TRUE,FALSE,FALSE,-5.942933333,52.8078,3,3,3,3,2023-10-12 05:47:34.092221+00:00
992351446,EOLOS FLS2000 E16 FL,OATING BUOY,30,TRUE,TRUE,FALSE,-5.625435,57.39804333,2,2,2,2,2023-10-12 05:48:00.321784+00:00
992501303,ARKLOW TURBINE 1,,3,TRUE,FALSE,FALSE,-5.951683333,52.77455,3,3,3,3,2023-10-12 05:48:08.045009+00:00
992351008,STRANGFORD,,29,TRUE,FALSE,FALSE,-5.47796,54.31099,2,2,2,2,2023-10-12 05:48:08.166485+00:00
992501181,ACHILLBEG LIGHTHOUSE,,6,TRUE,FALSE,FALSE,-9.947248333,53.85848333,3,3,3,3,2023-10-12 05:48:09.533274+00:00
992501017,KISH LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-5.925866667,53.31083333,5,5,5,5,2023-10-12 05:48:09.942487+00:00
992501028,CODLING,,21,FALSE,FALSE,FALSE,-5.679286667,53.05112333,2,2,2,2,2023-10-12 05:48:10.139255+00:00
992351040,BOW ROCK,,24,TRUE,FALSE,FALSE,-5.76572,57.27955833,1,1,1,1,2023-10-12 05:48:15.612731+00:00
992501179,INISHGORT LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-9.670983333,53.82656667,3,3,3,3,2023-10-12 05:48:16.567112+00:00
992351045,RONA LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-5.959116667,57.57806667,1,1,1,1,2023-10-12 05:48:16.991839+00:00
992501100,CORK,,29,FALSE,FALSE,FALSE,-8.25947,51.71621,2,2,2,2,2023-10-12 05:48:21.052615+00:00
992501093,BALLYCOTTON LIGHTHOU,SE,6,TRUE,FALSE,FALSE,-7.98615,51.82536667,3,3,3,3,2023-10-12 05:48:21.466297+00:00
992501031,WICKLOW LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-5.998133333,52.96545,3,3,3,3,2023-10-12 05:48:36.929156+00:00
992501019,MUGLINS LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-6.076316667,53.2754,3,3,3,3,2023-10-12 05:48:39.915689+00:00
992501131,ARDNAKINNA LIGHTHOUS,E,6,TRUE,FALSE,FALSE,-9.9182,51.6184,3,3,3,3,2023-10-12 05:48:44.183398+00:00
992501099,ROCHES POINT LH,,6,TRUE,FALSE,FALSE,-8.254783333,51.7931,3,3,3,3,2023-10-12 05:48:51.487916+00:00
992501102,DAUNT,,24,TRUE,FALSE,FALSE,-8.291076667,51.72597167,2,2,2,2,2023-10-12 05:49:05.709132+00:00
992351090,BOGHA NUADH BUOY ,,22,TRUE,FALSE,FALSE,-5.630643333,56.36157333,1,1,1,1,2023-10-12 05:49:05.883851+00:00
992351231,MID CHANNEL ROCK,,23,TRUE,FALSE,FALSE,-5.168993333,51.66983167,2,2,2,2,2023-10-12 05:49:12.841873+00:00
992501172,EERAGH LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-9.8567,53.14848333,3,3,3,3,2023-10-12 05:49:13.111415+00:00
992351109,MEW ISLAND LIGHTHOUS,E,5,TRUE,FALSE,FALSE,-5.513733333,54.69871667,3,3,3,3,2023-10-12 05:49:13.702939+00:00
992351040,BOW ROCK,,24,TRUE,FALSE,FALSE,-5.765706667,57.27957167,1,1,1,1,2023-10-12 05:49:16.336711+00:00
992351093,LADY ROCK LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-5.617283333,56.44856667,1,1,1,1,2023-10-12 05:49:17.250251+00:00
992501190,BROADHAVEN LIGHTHOUS,E,6,TRUE,FALSE,FALSE,-9.888833333,54.26775,3,3,3,3,2023-10-12 05:49:22.760388+00:00
992501034,NORTH ARKLOW,,20,TRUE,FALSE,FALSE,-5.920396667,52.89770333,2,2,2,2,2023-10-12 05:49:26.639751+00:00
992351135,BAR PLADDY,,22,FALSE,FALSE,FALSE,-5.507733333,54.32186667,2,2,2,2,2023-10-12 05:49:29.939078+00:00
992501127,MIZEN HEAD LIGHTHOUS,E,5,TRUE,FALSE,FALSE,-9.819516667,51.45013333,3,3,3,3,2023-10-12 05:49:30.541310+00:00
992351005,ST JOHNS PT LIGHTHOU,SE,6,TRUE,FALSE,FALSE,-5.659316667,54.22631667,3,3,3,3,2023-10-12 05:49:31.504673+00:00
992501107,OLD HEAD KINSALE LIG,HTHOUSE,5,TRUE,FALSE,FALSE,-8.533533333,51.60466667,3,3,3,3,2023-10-12 05:49:34.072961+00:00
992501020,EAST KISH BUOY,,24,FALSE,FALSE,FALSE,-5.892901667,53.23955,2,2,2,2,2023-10-12 05:49:40.000060+00:00
992501022,MOULDITCH,,24,TRUE,FALSE,FALSE,-6.019825,53.14077833,2,2,2,2,2023-10-12 05:49:40.148954+00:00
992501119,LOO,,25,FALSE,FALSE,FALSE,-9.390845,51.47387,2,2,2,2,2023-10-12 05:49:52.189986+00:00
992356011,RIGG BANK VIRTUAL   ,,24,TRUE,FALSE,TRUE,-5.451666667,54.64383333,0,0,0,0,2023-10-12 05:49:54.192899+00:00
992501124,CROOKHAVEN LIGHTHOUS,E,6,TRUE,FALSE,FALSE,-9.70455,51.47655,3,3,3,3,2023-10-12 05:49:56.340184+00:00
992501104,BULMAN,,22,TRUE,FALSE,FALSE,-8.49475,51.66969833,2,2,2,2,2023-10-12 05:50:05.746707+00:00
992501032,HORSESHOE,,24,TRUE,FALSE,FALSE,-5.973235,52.94764833,2,2,2,2,2023-10-12 05:50:11.530044+00:00
992501098,POWER,,22,FALSE,FALSE,FALSE,-8.11122,51.76010667,2,2,2,2,2023-10-12 05:50:22.626665+00:00
992501302,ARKLOW TURBINE 7,,3,TRUE,FALSE,FALSE,-5.942933333,52.8078,3,3,3,3,2023-10-12 05:50:34.225304+00:00
992351446,EOLOS FLS2000 E16 FL,OATING BUOY,30,TRUE,TRUE,FALSE,-5.625403333,57.39801333,2,2,2,2,2023-10-12 05:51:00.555425+00:00
992501179,INISHGORT LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-9.670983333,53.82656667,3,3,3,3,2023-10-12 05:51:00.630088+00:00
992501100,CORK,,29,FALSE,FALSE,FALSE,-8.259445,51.71618667,2,2,2,2,2023-10-12 05:51:05.709175+00:00
992501093,BALLYCOTTON LIGHTHOU,SE,6,TRUE,FALSE,FALSE,-7.98615,51.82536667,3,3,3,3,2023-10-12 05:51:06.134014+00:00
992501120,AMELIA,,25,FALSE,FALSE,FALSE,-9.523453333,51.49971667,2,2,2,2,2023-10-12 05:51:06.642896+00:00
992501303,ARKLOW TURBINE 1,,3,TRUE,FALSE,FALSE,-5.951683333,52.77455,3,3,3,3,2023-10-12 05:51:08.080041+00:00
992351008,STRANGFORD,,29,TRUE,FALSE,FALSE,-5.477985,54.311,2,2,2,2,2023-10-12 05:51:08.132804+00:00
992501181,ACHILLBEG LIGHTHOUSE,,6,TRUE,FALSE,FALSE,-9.947248333,53.85848333,3,3,3,3,2023-10-12 05:51:09.538713+00:00
992501017,KISH LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-5.925866667,53.31083333,5,5,5,5,2023-10-12 05:51:25.103969+00:00
992501099,ROCHES POINT LH,,6,TRUE,FALSE,FALSE,-8.254783333,51.7931,3,3,3,3,2023-10-12 05:51:36.143102+00:00
992501031,WICKLOW LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-5.998133333,52.96545,3,3,3,3,2023-10-12 05:51:36.927768+00:00
992501019,MUGLINS LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-6.076316667,53.2754,3,3,3,3,2023-10-12 05:51:39.942854+00:00
992501131,ARDNAKINNA LIGHTHOUS,E,6,TRUE,FALSE,FALSE,-9.9182,51.6184,3,3,3,3,2023-10-12 05:51:44.140041+00:00
992351000,RATHLIN WEST LIGHTHO,USE,6,TRUE,FALSE,FALSE,-6.28025,55.300865,3,3,3,3,2023-10-12 05:51:53.053232+00:00
992501102,DAUNT,,24,TRUE,FALSE,FALSE,-8.291081667,51.72595667,2,2,2,2,2023-10-12 05:52:05.754738+00:00
992351135,BAR PLADDY,,22,FALSE,FALSE,FALSE,-5.507781667,54.32187333,2,2,2,2,2023-10-12 05:52:08.132637+00:00
992501172,EERAGH LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-9.8567,53.14848333,3,3,3,3,2023-10-12 05:52:10.796520+00:00
992351231,MID CHANNEL ROCK,,23,TRUE,FALSE,FALSE,-5.168993333,51.66983167,2,2,2,2,2023-10-12 05:52:13.512681+00:00
992351109,MEW ISLAND LIGHTHOUS,E,5,TRUE,FALSE,FALSE,-5.513733333,54.69871667,3,3,3,3,2023-10-12 05:52:13.728726+00:00
992501190,BROADHAVEN LIGHTHOUS,E,6,TRUE,FALSE,FALSE,-9.888833333,54.26775,3,3,3,3,2023-10-12 05:52:22.730173+00:00
992501034,NORTH ARKLOW,,20,TRUE,FALSE,FALSE,-5.92038,52.89770667,2,2,2,2,2023-10-12 05:52:26.609731+00:00
992351005,ST JOHNS PT LIGHTHOU,SE,6,TRUE,FALSE,FALSE,-5.659316667,54.22631667,3,3,3,3,2023-10-12 05:52:33.480965+00:00
992501107,OLD HEAD KINSALE LIG,HTHOUSE,5,TRUE,FALSE,FALSE,-8.533533333,51.60466667,3,3,3,3,2023-10-12 05:52:33.957718+00:00
992501119,LOO,,25,FALSE,FALSE,FALSE,-9.390846667,51.47387,2,2,2,2,2023-10-12 05:52:36.634766+00:00
992501022,MOULDITCH,,24,TRUE,FALSE,FALSE,-6.019826667,53.14080167,2,2,2,2,2023-10-12 05:52:40.144768+00:00
992356011,RIGG BANK VIRTUAL   ,,24,TRUE,FALSE,TRUE,-5.451666667,54.64383333,0,0,0,0,2023-10-12 05:52:54.457753+00:00
992501124,CROOKHAVEN LIGHTHOUS,E,6,TRUE,FALSE,FALSE,-9.70455,51.47655,3,3,3,3,2023-10-12 05:52:56.251004+00:00
992501123,FASTNET LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-9.602966667,51.3893,3,3,3,3,2023-10-12 05:53:06.664250+00:00
992501098,POWER,,22,FALSE,FALSE,FALSE,-8.11126,51.76010667,2,2,2,2,2023-10-12 05:53:07.114923+00:00
992501024,EAST CODLING,,24,FALSE,FALSE,FALSE,-5.767593333,53.14341667,2,2,2,2,2023-10-12 05:53:09.919666+00:00
992501032,HORSESHOE,,24,TRUE,FALSE,FALSE,-5.973225,52.94764833,2,2,2,2,2023-10-12 05:53:11.518587+00:00
992501104,BULMAN,,22,TRUE,FALSE,FALSE,-8.494756667,51.669695,2,2,2,2,2023-10-12 05:53:21.064938+00:00
992501010,BAILY LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-6.052416667,53.36155,3,3,3,3,2023-10-12 05:53:33.462697+00:00
992501302,ARKLOW TURBINE 7,,3,TRUE,FALSE,FALSE,-5.942933333,52.8078,3,3,3,3,2023-10-12 05:53:34.033846+00:00
992351446,EOLOS FLS2000 E16 FL,OATING BUOY,30,TRUE,TRUE,FALSE,-5.625435,57.398025,2,2,2,2,2023-10-12 05:54:01.507370+00:00
992351090,BOGHA NUADH BUOY ,,22,FALSE,FALSE,FALSE,-5.63068,56.36160833,1,1,1,1,2023-10-12 05:54:05.517766+00:00
992501100,CORK,,29,FALSE,FALSE,FALSE,-8.259431667,51.71620333,2,2,2,2,2023-10-12 05:54:05.779616+00:00
992501093,BALLYCOTTON LIGHTHOU,SE,6,TRUE,FALSE,FALSE,-7.98615,51.82536667,3,3,3,3,2023-10-12 05:54:06.135772+00:00
992501303,ARKLOW TURBINE 1,,3,TRUE,FALSE,FALSE,-5.951683333,52.77455,3,3,3,3,2023-10-12 05:54:07.923146+00:00
